Frame	CPU Total (ms)	CPU Boids (ms)	CPU Data Update (ms)	CPU Render Dispatch (ms)	GPU Render (ms)
4328	4.1357	4.0275	0.022	0.0345	0.130624
4329	4.0945	4.0452	0.0212	0.0263	0.13152
4330	4.096	4.0447	0.0216	0.0343	0.12688
4331	4.1008	4.0096	0.0211	0.0262	0.129472
4332	4.1006	4.0206	0.0214	0.0257	0.130112
4333	4.0629	4.0463	0.0219	0.025	0.131296
4334	4.0882	4.0274	0.0216	0.0334	0.126752
4335	4.1034	4.0396	0.0214	0.0265	0.13024
4336	4.0814	4.0345	0.0209	0.0253	0.12944
4337	4.0967	4.0096	0.0209	0.0268	0.12944
4338	4.0942	3.9896	0.0212	0.0289	0.126784
4339	4.0638	4.0295	0.0218	0.0256	0.131104
4340	4.0434	4.0664	0.0211	0.0251	0.128832
4341	4.0838	4.0231	0.0209	0.0251	0.131008
4342	4.1249	3.9631	0.0208	0.028	0.126816
4343	4.0762	4.0214	0.0205	0.0247	0.13056
4344	4.0158	4.0258	0.0225	0.0247	0.131456
4345	4.0751	3.9953	0.021	0.0251	0.13056
4346	4.088	3.9934	0.0204	0.0298	0.126528
4347	4.0501	4.127	0.0453	0.0254	0.131104
4348	4.0459	4.0143	0.021	0.0249	0.12896
4349	4.2519	4.0543	0.0211	0.0499	0.127008
4350	4.0724	4.0936	0.0212	0.0275	0.13008
4351	4.109	4.1068	0.0218	0.0258	0.12976
4352	4.152	4.0133	0.0209	0.0279	0.126784
4353	4.1829	4.0689	0.0215	0.0375	0.12704
4354	4.0702	4.1283	0.0212	0.0263	0.12992
4355	4.1234	4.1012	0.0211	0.0255	0.12864
4356	4.1856	4.0482	0.0218	0.0277	0.13072
4357	4.1576	4.0676	0.0209	0.0266	0.12672
4358	4.1037	4.0385	0.0219	0.0258	0.130976
4359	4.121	4.1149	0.0213	0.0251	0.130048
4360	4.0935	4.0207	0.0209	0.025	0.129536
4361	4.1727	4.107	0.0212	0.0276	0.126688
4362	4.0753	4.0901	0.0215	0.0258	0.129088
4363	4.1614	4.0975	0.0211	0.0256	0.130176
4364	4.1438	4.0254	0.0209	0.0247	0.12992
4365	4.1517	4.1522	0.0215	0.0249	0.126784
4366	4.0783	4.0574	0.0212	0.0247	0.129824
4367	4.2063	4.0952	0.0248	0.0248	0.130048
4368	4.1104	4.0612	0.0204	0.0244	0.130688
4369	4.1541	4.0757	0.0207	0.0249	0.126432
4370	4.1134	4.0191	0.022	0.0245	0.130304
4371	4.1293	4.0538	0.0205	0.0251	0.129696
4372	4.079	4.0862	0.0208	0.0296	0.130272
4373	4.1065	4.1118	0.0214	0.0246	0.1264
4374	4.1394	4.1306	0.0214	0.0249	0.130912
4375	4.2199	4.0612	0.0211	0.0572	0.129536
4376	4.2253	4.0559	0.0209	0.0488	0.126688
4377	4.1201	4.0999	0.0209	0.0274	0.13088
4378	4.1107	4.1481	0.0211	0.026	0.129472
4379	4.1535	4.0685	0.0212	0.0252	0.128576
4380	4.2061	4.06	0.0217	0.0274	0.126656
4381	4.1239	4.1033	0.0213	0.0259	0.128832
4382	4.1144	4.1529	0.0212	0.025	0.128544
4383	4.1575	4.0893	0.0212	0.0252	0.130336
4384	4.2072	4.0406	0.0209	0.0251	0.12656
4385	4.1441	4.1285	0.0208	0.0256	0.129888
4386	4.0937	4.1242	0.0212	0.0247	0.128768
4387	4.182	4.105	0.0212	0.025	0.130912
4388	4.1787	4.1088	0.0209	0.0253	0.126176
4389	4.1592	4.0818	0.0208	0.0253	0.129664
4390	4.1622	4.1214	0.0211	0.025	0.129408
4391	4.1357	4.1208	0.0209	0.0254	0.13056
4392	4.1759	4.1314	0.0209	0.0252	0.1264
4393	4.1741	4.0955	0.0205	0.0247	0.129984
4394	4.1848	4.054	0.0204	0.0248	0.129344
4395	4.1477	4.0786	0.0204	0.0243	0.129536
4396	4.1067	4.0114	0.0205	0.0245	0.1264
4397	4.1314	4.0585	0.0206	0.0247	0.129248
4398	4.0638	4.1077	0.0215	0.0245	0.129312
4399	4.1123	4.1211	0.0205	0.0259	0.129376
4400	4.1759	4.0908	0.0204	0.0335	0.126592
4401	4.1768	4.1298	0.0213	0.0259	0.130624
4402	4.1435	4.2296	0.0214	0.0249	0.13088
4403	4.1969	4.1168	0.021	0.0333	0.126624
4404	4.2895	4.111	0.0204	0.0283	0.130688
4405	4.1715	4.1003	0.0212	0.0256	0.12992
4406	4.1635	4.0539	0.0204	0.0246	0.130976
4407	4.1551	4.0816	0.0204	0.0257	0.1264
4408	4.1065	4.039	0.0205	0.0249	0.129696
4409	4.1341	4.1329	0.0218	0.0247	0.130848
4410	4.0917	4.0545	0.0205	0.0248	0.130752
4411	4.1894	4.0401	0.0212	0.0264	0.126432
4412	4.1082	4.0228	0.0205	0.0254	0.129184
4413	4.0938	4.1216	0.0229	0.0251	0.129024
4414	4.0749	4.0455	0.0209	0.0245	0.130176
4415	4.2102	4.1307	0.0217	0.0436	0.126656
4416	4.1022	4.1313	0.0216	0.0264	0.129824
4417	4.1854	4.1826	0.0212	0.0255	0.128928
4418	4.1864	4.0982	0.0211	0.0251	0.13056
4419	4.2374	4.0825	0.0205	0.0256	0.12656
4420	4.1514	4.1356	0.0216	0.0245	0.128928
4421	4.1351	4.187	0.0222	0.0247	0.130336
4422	4.2555	4.0924	0.0213	0.0631	0.129344
4423	4.3126	4.1801	0.0215	0.0628	0.126496
4424	4.1616	4.18	0.0214	0.0328	0.131008
4425	4.2425	4.1075	0.0213	0.0301	0.130688
4426	4.2624	4.1826	0.0212	0.0418	0.126336
4427	4.1808	4.1568	0.0223	0.0364	0.128896
4428	4.2393	4.2152	0.0215	0.0271	0.12928
4429	4.2136	4.138	0.0215	0.0259	0.130912
4430	4.2755	4.1766	0.0212	0.0288	0.126528
4431	4.1936	4.1665	0.022	0.0262	0.131072
4432	4.2307	4.1223	0.0213	0.0253	0.128576
4433	4.2215	4.0866	0.0212	0.025	0.129376
4434	4.1771	4.1812	0.0217	0.0255	0.126208
4435	4.1404	4.1766	0.0212	0.025	0.128416
4436	4.2361	4.0895	0.0211	0.0251	0.130752
4437	4.2303	4.1733	0.0217	0.0249	0.126656
4438	4.1433	4.1165	0.0212	0.0249	0.12976
4439	4.2277	4.1863	0.0212	0.0248	0.13024
4440	4.1707	4.0817	0.0212	0.0253	0.130496
4441	4.2413	4.1357	0.0212	0.0255	0.12656
4442	4.1359	4.0952	0.0217	0.0255	0.12992
4443	4.1896	4.1269	0.0212	0.0253	0.128704
4444	4.1506	4.0964	0.0212	0.0256	0.130528
4445	4.1809	4.3079	0.0213	0.025	0.126272
4446	4.1508	4.1002	0.022	0.0254	0.128992
4447	4.3775	4.2067	0.0219	0.0341	0.130592
4448	4.1577	4.1146	0.0211	0.0262	0.126272
4449	4.2757	4.1251	0.0213	0.0337	0.126464
4450	4.1712	4.0954	0.0211	0.0265	0.130144
4451	4.1802	4.131	0.0213	0.0256	0.129344
4452	4.1503	4.1056	0.0213	0.0261	0.128896
4453	4.1898	4.1297	0.0211	0.028	0.126368
4454	4.1622	4.1594	0.0224	0.0268	0.130944
4455	4.1851	4.1548	0.0211	0.0262	0.129824
4456	4.2235	4.1117	0.0212	0.0312	0.126432
4457	4.2097	4.1362	0.0219	0.0257	0.129216
4458	4.1662	4.1808	0.0211	0.0255	0.129792
4459	4.1909	4.1668	0.0227	0.0254	0.13088
4460	4.2354	4.1345	0.022	0.0254	0.126432
4461	4.2224	4.1329	0.0209	0.0253	0.129472
4462	4.1894	4.1899	0.0211	0.0249	0.130496
4463	4.1863	4.1248	0.0211	0.0247	0.129536
4464	4.2445	4.2083	0.0209	0.0252	0.126528
4465	4.1784	4.0786	0.0205	0.0251	0.130816
4466	4.2617	4.2025	0.0212	0.0251	0.130592
4467	4.1307	4.1429	0.0228	0.0242	0.130016
4468	4.2563	4.224	0.0213	0.0249	0.126368
4469	4.2264	4.1912	0.0213	0.0431	0.129024
4470	4.3398	4.102	0.0209	0.0659	0.126656
4471	4.2671	4.1424	0.0211	0.0373	0.130464
4472	4.1573	4.1409	0.0219	0.0265	0.126464
4473	4.1991	4.2481	0.0212	0.0268	0.129984
4474	4.1958	4.1782	0.0212	0.0254	0.13024
4475	4.3028	4.1921	0.022	0.0257	0.126496
4476	4.2331	4.1999	0.0211	0.0259	0.129376
4477	4.2471	4.2492	0.0212	0.0254	0.130656
4478	4.254	4.1531	0.0211	0.0253	0.128832
4479	4.3033	4.1936	0.0212	0.0251	0.12624
4480	4.207	4.1457	0.0218	0.0248	0.130528
4481	4.2474	4.2708	0.0211	0.0249	0.129632
4482	4.2	4.1451	0.0212	0.0251	0.130368
4483	4.3259	4.215	0.0211	0.0258	0.126528
4484	4.1991	4.2558	0.0212	0.0251	0.129792
4485	4.2686	4.2322	0.0211	0.0249	0.129824
4486	4.3098	4.1342	0.0216	0.025	0.13088
4487	4.287	4.1533	0.0209	0.0251	0.126176
4488	4.1931	4.1849	0.0221	0.0286	0.130784
4489	4.2056	4.1778	0.0209	0.0245	0.128736
4490	4.2401	4.2024	0.0209	0.0253	0.126432
4491	4.2306	4.2458	0.0208	0.0247	0.12896
4492	4.2546	4.2395	0.0214	0.0244	0.129504
4493	4.2984	4.1962	0.0211	0.0245	0.129856
4494	4.3211	4.2549	0.0211	0.0416	0.126688
4495	4.2608	4.2419	0.0218	0.0313	0.129536
4496	4.3101	4.1853	0.0211	0.026	0.129088
4497	4.2963	4.153	0.0207	0.0255	0.128416
4498	4.2496	4.2348	0.0215	0.0318	0.126272
4499	4.2074	4.2147	0.0208	0.0254	0.129184
4500	4.2882	4.2084	0.0218	0.025	0.12912
4501	4.2674	4.1787	0.0207	0.0248	0.129792
4502	4.2623	4.197	0.0218	0.0248	0.126432
4503	4.2314	4.2221	0.021	0.0248	0.128704
4504	4.2505	4.2271	0.0215	0.0245	0.130144
4505	4.2765	4.2199	0.0209	0.0254	0.126528
4506	4.2813	4.2584	0.0215	0.0252	0.129952
4507	4.2728	4.25	0.0211	0.0248	0.129344
4508	4.312	4.2759	0.0203	0.0248	0.130944
4509	4.3029	4.2162	0.0216	0.0246	0.126464
4510	4.3283	4.275	0.0211	0.0246	0.130368
4511	4.2693	4.273	0.0204	0.0244	0.13056
4512	4.3291	4.2168	0.0209	0.0253	0.130752
4513	4.3244	4.2153	0.0215	0.0242	0.1264
4514	4.2694	4.1943	0.0217	0.0246	0.130528
4515	4.2679	4.1896	0.0211	0.0243	0.130976
4516	4.2959	4.2733	0.0209	0.053	0.129024
4517	4.2829	4.2305	0.021	0.0462	0.126464
4518	4.3308	4.2133	0.0218	0.027	0.129728
4519	4.2853	4.2462	0.0216	0.0259	0.129888
4520	4.2713	4.2762	0.021	0.0281	0.126624
4521	4.3094	4.1964	0.0207	0.0259	0.129312
4522	4.3293	4.216	0.021	0.0249	0.129024
4523	4.2498	4.2555	0.0211	0.0248	0.130016
4524	4.2691	4.2776	0.021	0.025	0.126432
4525	4.3088	4.3022	0.021	0.0248	0.129056
4526	4.3317	4.1704	0.0207	0.0252	0.130784
4527	4.3553	4.1745	0.021	0.0249	0.1312
4528	4.2231	4.208	0.021	0.0248	0.1264
4529	4.2276	4.2198	0.021	0.0249	0.13072
4530	4.2626	4.2392	0.0211	0.0256	0.128576
4531	4.2733	4.241	0.0209	0.0249	0.126688
4532	4.2932	4.2304	0.0209	0.0253	0.13056
4533	4.2942	4.2709	0.021	0.025	0.130048
4534	4.2834	4.2135	0.0209	0.0251	0.128736
4535	4.3237	4.2834	0.021	0.0247	0.1264
4536	4.2667	4.2929	0.0209	0.025	0.129088
4537	4.3369	4.2854	0.0244	0.025	0.130848
4538	4.3457	4.2418	0.021	0.025	0.128832
4539	4.3435	4.1987	0.0212	0.0254	0.1264
4540	4.295	4.2164	0.0212	0.0248	0.130752
4541	4.2864	4.2699	0.0214	0.0452	0.126432
4542	4.3066	4.2831	0.0218	0.0464	0.128864
4543	4.3599	4.3006	0.021	0.046	0.1264
4544	4.3404	4.3152	0.021	0.0262	0.128736
4545	4.3541	4.2984	0.021	0.0252	0.131136
4546	4.3682	4.2506	0.0211	0.0249	0.126368
4547	4.3523	4.2532	0.0219	0.0248	0.130336
4548	4.3033	4.258	0.021	0.0247	0.129664
4549	4.3062	4.2604	0.0218	0.0244	0.129152
4550	4.3115	4.2641	0.021	0.0251	0.1264
4551	4.3152	4.2589	0.021	0.0251	0.130944
4552	4.3171	4.2651	0.021	0.0248	0.129248
4553	4.3119	4.2372	0.021	0.0247	0.126752
4554	4.3174	4.2627	0.021	0.0244	0.126368
4555	4.2908	4.2466	0.021	0.0248	0.131008
4556	4.3153	4.2842	0.0216	0.0244	0.129184
4557	4.2997	4.2867	0.021	0.0248	0.126624
4558	4.3384	4.2739	0.021	0.0252	0.130912
4559	4.3394	4.266	0.0208	0.0243	0.129728
4560	4.3272	4.3184	0.0212	0.0249	0.12992
4561	4.3215	4.4559	0.0215	0.0268	0.126464
4562	4.4125	4.3187	0.0221	0.0469	0.130208
4563	4.5523	4.3638	0.0212	0.0481	0.12672
4564	4.3835	4.2937	0.0218	0.0301	0.130368
4565	4.4213	4.3018	0.0211	0.027	0.126592
4566	4.3489	4.3562	0.0211	0.0256	0.129792
4567	4.3561	4.2851	0.0212	0.0254	0.129664
4568	4.4137	4.3525	0.0211	0.0284	0.126688
4569	4.3413	4.3509	0.0212	0.0262	0.129824
4570	4.4073	4.4138	0.0211	0.0255	0.12976
4571	4.4044	4.2918	0.0213	0.0249	0.130432
4572	4.468	4.345	0.0211	0.0253	0.126272
4573	4.3464	4.392	0.0212	0.0256	0.129024
4574	4.3991	4.2774	0.0211	0.0252	0.130144
4575	4.4459	4.3438	0.0212	0.025	0.126816
4576	4.3316	4.3409	0.0211	0.0251	0.12896
4577	4.3974	4.3879	0.0212	0.0249	0.1304
4578	4.3947	4.3126	0.0217	0.0252	0.12976
4579	4.4468	4.3005	0.0212	0.0293	0.1264
4580	4.3675	4.3468	0.0225	0.0253	0.130144
4581	4.3545	4.2957	0.0212	0.0251	0.130368
4582	4.4079	4.3026	0.0212	0.0296	0.130752
4583	4.3507	4.3458	0.0212	0.0254	0.1264
4584	4.3569	4.628	0.0214	0.0253	0.130016
4585	4.3995	4.3349	0.0212	0.0248	0.128928
4586	4.7218	4.3563	0.0212	0.0469	0.126912
4587	4.3922	4.3683	0.0211	0.0267	0.12976
4588	4.4108	4.3868	0.0212	0.0259	0.129888
4589	4.4229	4.3061	0.0212	0.0254	0.129216
4590	4.4414	4.3679	0.0211	0.0255	0.126528
4591	4.3602	4.3971	0.0234	0.0253	0.13104
4592	4.4216	4.3523	0.0211	0.0251	0.130464
4593	4.4643	4.3477	0.0212	0.033	0.12672
4594	4.4075	4.3632	0.0211	0.0254	0.129376
4595	4.4022	4.4011	0.0211	0.0255	0.130016
4596	4.4174	4.31	0.0211	0.0252	0.129952
4597	4.4553	4.4061	0.0217	0.0249	0.126464
4598	4.3638	4.3482	0.0209	0.0251	0.13008
4599	4.4608	4.4465	0.0217	0.0255	0.12896
4600	4.4013	4.3308	0.0209	0.0245	0.130144
4601	4.5029	4.4177	0.0212	0.0258	0.126432
4602	4.3853	4.3846	0.0211	0.0254	0.12944
4603	4.4722	4.3363	0.0208	0.0252	0.129216
4604	4.4386	4.3482	0.0209	0.0248	0.126464
4605	4.3895	4.4162	0.0216	0.0248	0.131008
4606	4.4016	4.5111	0.0213	0.025	0.129696
4607	4.5068	4.3523	0.0211	0.0459	0.130208
4608	4.6072	4.3998	0.0213	0.0477	0.126688
4609	4.4109	4.4264	0.0222	0.0269	0.12992
4610	4.4564	4.3801	0.0212	0.027	0.12848
4611	4.4894	4.4229	0.0212	0.0303	0.126656
4612	4.4349	4.3594	0.0212	0.0256	0.130816
4613	4.4775	4.4461	0.0219	0.0257	0.130464
4614	4.4131	4.3585	0.0218	0.0251	0.130624
4615	4.5017	4.3824	0.0219	0.0256	0.126368
4616	4.4131	4.3873	0.0212	0.0252	0.130272
4617	4.437	4.4011	0.0212	0.025	0.131168
4618	4.4414	4.3557	0.0211	0.0252	0.128672
4619	4.4554	4.3575	0.0212	0.0253	0.126496
4620	4.4096	4.4466	0.0212	0.0253	0.130048
4621	4.4121	4.3604	0.0219	0.0252	0.12864
4622	4.5007	4.4136	0.0211	0.025	0.12656
4623	4.415	4.3715	0.0208	0.0252	0.128992
4624	4.4683	4.436	0.0209	0.0253	0.129184
4625	4.4248	4.3985	0.0209	0.0251	0.13088
4626	4.4894	4.4267	0.0208	0.0248	0.12656
4627	4.4518	4.4503	0.0211	0.0249	0.129088
4628	4.4799	4.4133	0.0221	0.025	0.130912
4629	4.5047	4.6006	0.0213	0.0254	0.126784
4630	4.4678	4.3936	0.021	0.0248	0.131168
4631	4.6901	4.4597	0.0219	0.0449	0.126496
4632	4.4517	4.4327	0.0212	0.0273	0.130304
4633	4.5276	4.3928	0.0208	0.0332	0.1264
4634	4.4889	4.4554	0.0226	0.0259	0.129856
4635	4.4471	4.3444	0.0209	0.0258	0.129664
4636	4.5192	4.4488	0.0237	0.0323	0.126432
4637	4.3977	4.3594	0.0209	0.0249	0.129952
4638	4.5439	4.3412	0.0211	0.0469	0.130112
4639	4.4145	4.3875	0.0209	0.0258	0.129216
4640	4.4057	4.3661	0.0209	0.0317	0.126464
4641	4.4443	4.3466	0.0208	0.0262	0.128928
4642	4.4188	4.4116	0.0217	0.0249	0.130304
4643	4.3996	4.322	0.0215	0.0253	0.128864
4644	4.4708	4.3503	0.0208	0.0282	0.126464
4645	4.3764	4.4251	0.0212	0.0251	0.129728
4646	4.4028	4.3969	0.0211	0.0245	0.130592
4647	4.4864	4.3692	0.0205	0.0301	0.126688
4648	4.4524	4.3632	0.0214	0.0258	0.129184
4649	4.4219	4.3936	0.0214	0.0253	0.131008
4650	4.4166	4.4487	0.0218	0.0245	0.130784
4651	4.4878	4.448	0.0214	0.0497	0.126656
4652	4.5472	4.4457	0.0222	0.0508	0.12656
4653	4.5403	4.4007	0.0208	0.0459	0.13072
4654	4.5253	4.3996	0.0209	0.0397	0.126432
4655	4.4576	4.4049	0.0219	0.0262	0.129504
4656	4.4533	4.4432	0.0219	0.0256	0.130592
4657	4.4589	4.3502	0.0212	0.025	0.128704
4658	4.511	4.4149	0.0212	0.0334	0.126432
4659	4.4066	4.3762	0.0217	0.0271	0.129184
4660	4.4685	4.3949	0.0211	0.0254	0.12928
4661	4.4392	4.3771	0.0212	0.0304	0.126304
4662	4.4498	4.3996	0.0212	0.026	0.130752
4663	4.4309	4.4067	0.0209	0.0254	0.129088
4664	4.4532	4.3919	0.0221	0.0253	0.130304
4665	4.4693	4.396	0.0211	0.0304	0.126272
4666	4.4482	4.43	0.0216	0.026	0.129952
4667	4.4493	4.4121	0.0218	0.0251	0.12928
4668	4.4911	4.4258	0.0217	0.0296	0.12976
4669	4.4705	4.4383	0.0212	0.0272	0.126432
4670	4.4803	4.3852	0.0212	0.0256	0.130592
4671	4.4922	4.411	0.0212	0.0254	0.129024
4672	4.4465	4.3908	0.0219	0.0291	0.126208
4673	4.466	4.4051	0.0225	0.0259	0.12928
4674	4.4453	4.431	0.0217	0.0254	0.128576
4675	4.4642	4.4332	0.0212	0.0274	0.126336
4676	4.504	4.4258	0.0211	0.0373	0.126496
4677	4.4884	4.4338	0.0212	0.026	0.129472
4678	4.4805	4.431	0.0211	0.0261	0.13072
4679	4.4973	4.4398	0.0212	0.0306	0.126496
4680	4.4871	4.4165	0.0212	0.0262	0.129376
4681	4.495	4.45	0.0212	0.027	0.129152
4682	4.471	4.4372	0.0211	0.0254	0.128704
4683	4.5117	4.4421	0.0211	0.0298	0.126304
4684	4.4918	4.444	0.0212	0.0256	0.128896
4685	4.4988	4.4137	0.0212	0.0272	0.12896
4686	4.505	4.4341	0.0212	0.0295	0.1264
4687	4.4688	4.4743	0.0556	0.0258	0.130752
4688	4.4871	4.4937	0.0213	0.0249	0.128768
4689	4.6022	4.4326	0.0218	0.0478	0.13024
4690	4.5505	4.4803	0.0211	0.0267	0.125984
4691	4.488	4.4806	0.0213	0.0258	0.128864
4692	4.5355	4.4283	0.0211	0.0261	0.128928
4693	4.5445	4.5002	0.0213	0.032	0.126208
4694	4.4837	4.5303	0.0214	0.0257	0.128768
4695	4.592	4.4692	0.0217	0.0483	0.128832
4696	4.6313	4.4323	0.0212	0.0503	0.1264
4697	4.5327	4.4817	0.022	0.0298	0.126304
4698	4.4884	4.4798	0.0212	0.0268	0.129312
4699	4.5376	4.439	0.0212	0.026	0.129952
4700	4.5402	4.4404	0.0212	0.029	0.126432
4701	4.5149	4.4194	0.0212	0.038	0.130304
4702	4.4989	4.5379	0.0212	0.0275	0.129824
4703	4.4737	4.6375	0.0599	0.0253	0.129472
4704	4.5963	4.441	0.0211	0.0279	0.126272
4705	4.7733	4.4274	0.0216	0.0504	0.128896
4706	4.498	4.5084	0.0215	0.0264	0.130176
4707	4.4902	4.4305	0.022	0.0302	0.126528
4708	4.5673	4.4491	0.022	0.0282	0.12864
4709	4.4858	4.4728	0.0212	0.0258	0.129088
4710	4.5034	4.4879	0.0218	0.025	0.12864
4711	4.5463	4.4559	0.0221	0.0373	0.12608
4712	4.5458	4.4554	0.0216	0.0269	0.128576
4713	4.5108	4.4734	0.0214	0.0258	0.129984
4714	4.5179	4.4558	0.0212	0.0302	0.126272
4715	4.5291	4.4585	0.0212	0.026	0.129248
4716	4.5102	4.4683	0.0213	0.0256	0.130432
4717	4.5121	4.4725	0.0213	0.0251	0.129216
4718	4.5478	4.4587	0.0211	0.0417	0.12624
4719	4.533	4.4483	0.0217	0.0286	0.126304
4720	4.513	4.4872	0.0218	0.0255	0.128704
4721	4.5107	4.4761	0.0212	0.0296	0.126272
4722	4.5447	4.502	0.0218	0.0267	0.126272
4723	4.5305	4.4971	0.0211	0.0257	0.128704
4724	4.5557	4.4567	0.0212	0.0249	0.128864
4725	4.5541	4.4953	0.0212	0.0274	0.12656
4726	4.5104	4.4847	0.0233	0.0253	0.129152
4727	4.5491	4.4735	0.0215	0.0251	0.12992
4728	4.5463	4.4855	0.022	0.0257	0.128928
4729	4.5276	4.479	0.0211	0.0252	0.126048
4730	4.54	4.5081	0.0214	0.0252	0.129696
4731	4.5324	4.5024	0.0218	0.025	0.129376
4732	4.5635	4.4463	0.0204	0.026	0.126368
4733	4.5571	4.4897	0.0219	0.025	0.12848
4734	4.4979	4.4428	0.021	0.0245	0.128896
4735	4.544	4.4619	0.0218	0.025	0.130464
4736	4.4961	4.4522	0.0214	0.0247	0.126176
4737	4.5243	4.4947	0.0221	0.0252	0.128896
4738	4.5052	4.5756	0.0215	0.0245	0.130656
4739	4.5898	4.4775	0.0219	0.0489	0.126528
4740	4.6678	4.5466	0.0212	0.0467	0.126304
4741	4.5352	4.4939	0.0222	0.0267	0.1304
4742	4.6043	4.4924	0.0212	0.0283	0.129024
4743	4.5663	4.5358	0.0215	0.0375	0.12656
4744	4.5481	4.523	0.0226	0.0259	0.128384
4745	4.5921	4.4769	0.0212	0.026	0.1304
4746	4.5977	4.5028	0.0209	0.0371	0.126528
4747	4.5333	4.538	0.0212	0.0264	0.129792
4748	4.5559	4.4898	0.0218	0.0251	0.129632
4749	4.5936	4.5034	0.0217	0.0264	0.129216
4750	4.5473	4.544	0.0211	0.027	0.126368
4751	4.5584	4.5052	0.0211	0.0257	0.129056
4752	4.5988	4.4798	0.0226	0.0262	0.131104
4753	4.5666	4.5143	0.0216	0.0298	0.126528
4754	4.5357	4.504	0.0212	0.0254	0.130528
4755	4.5693	4.5202	0.0219	0.0259	0.12976
4756	4.5607	4.496	0.0212	0.0279	0.128992
4757	4.58	4.5239	0.0212	0.0273	0.126464
4758	4.5501	4.5018	0.0212	0.0255	0.12896
4759	4.5789	4.4808	0.021	0.0259	0.129472
4760	4.562	4.5374	0.0221	0.0293	0.126464
4761	4.5352	4.5181	0.0212	0.0255	0.130304
4762	4.6092	4.486	0.0225	0.0356	0.126112
4763	4.577	4.5304	0.0212	0.0284	0.13056
4764	4.5615	4.5186	0.0209	0.0379	0.126368
4765	4.587	4.5112	0.0214	0.0266	0.130432
4766	4.5721	4.5184	0.0212	0.0253	0.12896
4767	4.5853	4.5025	0.0218	0.0372	0.126688
4768	4.5745	4.5064	0.0211	0.0266	0.128416
4769	4.5573	4.5086	0.0217	0.0256	0.130912
4770	4.5604	4.5129	0.0215	0.0256	0.130528
4771	4.5712	4.5047	0.0221	0.0301	0.1264
4772	4.5686	4.5364	0.0216	0.0258	0.129856
4773	4.5599	4.5248	0.0212	0.0257	0.129536
4774	4.6041	4.5026	0.0212	0.0337	0.12624
4775	4.5811	4.5247	0.0221	0.0265	0.130528
4776	4.556	4.5384	0.0218	0.0253	0.130432
4777	4.5802	4.5195	0.0224	0.0256	0.128928
4778	4.5979	4.5226	0.0212	0.0285	0.126304
4779	4.5755	4.5512	0.0216	0.0256	0.130784
4780	4.5762	4.5351	0.0213	0.0253	0.129472
4781	4.612	4.6881	0.0213	0.0288	0.126496
4782	4.6124	4.5223	0.021	0.0386	0.12912
4783	4.7879	4.5531	0.0213	0.0488	0.126432
4784	4.5857	4.5713	0.0214	0.0303	0.126592
4785	4.6104	4.54	0.0211	0.0273	0.131008
4786	4.6262	4.5836	0.0213	0.0254	0.130464
4787	4.5937	4.5756	0.022	0.0249	0.130144
4788	4.6438	4.5979	0.0212	0.0291	0.126368
4789	4.6319	4.6092	0.0217	0.0257	0.130656
4790	4.6523	4.5324	0.0227	0.0254	0.130656
4791	4.6638	4.6012	0.022	0.0252	0.126656
4792	4.5882	4.5765	0.0211	0.0254	0.129856
4793	4.6557	4.6192	0.0213	0.025	0.129664
4794	4.6306	4.5763	0.0212	0.0254	0.12944
4795	4.6736	4.5747	0.0212	0.0251	0.12656
4796	4.6307	4.6287	0.0213	0.0254	0.129056
4797	4.6287	4.5375	0.0212	0.0253	0.128704
4798	4.6839	4.5864	0.0212	0.026	0.126592
4799	4.5923	4.5862	0.0212	0.026	0.130976
4800	4.64	4.6089	0.0208	0.0249	0.129632
4801	4.6401	4.4964	0.0209	0.0252	0.13104
4802	4.6626	4.5589	0.021	0.0249	0.126432
4803	4.5495	4.797	0.0214	0.0248	0.12896
4804	4.6124	4.5066	0.0209	0.0251	0.130144
4805	4.8753	4.5812	0.0211	0.0396	0.126464
4806	4.5632	4.5291	0.0205	0.0261	0.131392
4807	4.6358	4.6113	0.0209	0.0257	0.130208
4808	4.5819	4.5051	0.0216	0.0245	0.128832
4809	4.6681	4.526	0.0205	0.0271	0.126624
4810	4.5602	4.6161	0.0219	0.0255	0.130176
4811	4.5785	4.4661	0.0205	0.0246	0.129664
4812	4.6808	4.465	0.021	0.0309	0.126784
4813	4.5206	4.5688	0.0206	0.0255	0.129888
4814	4.5181	4.5428	0.0205	0.0248	0.129088
4815	4.6224	4.5074	0.0205	0.0252	0.129696
4816	4.596	4.45	0.0205	0.0247	0.126688
4817	4.5598	4.5971	0.0212	0.0247	0.130464
4818	4.5032	4.5206	0.0205	0.0252	0.13104
4819	4.6564	4.5395	0.0205	0.0287	0.126688
4820	4.574	4.5572	0.0569	0.0249	0.131104
4821	4.5922	4.5389	0.0213	0.0249	0.12896
4822	4.6854	4.4555	0.0205	0.0474	0.130048
4823	4.5985	4.5433	0.0215	0.0281	0.126656
4824	4.5091	4.9539	0.0222	0.0257	0.129888
4825	4.6253	4.5679	0.0211	0.0429	0.130528
4826	5.0561	4.6004	0.0212	0.0497	0.12704
4827	4.6268	4.6473	0.0212	0.0275	0.129472
4828	4.6561	4.5615	0.0219	0.0263	0.1312
4829	4.703	4.6015	0.022	0.0265	0.126976
4830	4.6167	4.6032	0.0212	0.0255	0.129312
4831	4.6623	4.6708	0.0214	0.0312	0.130144
